Agent_Id,AGENT_REPRESENTING_EMPLOYER,AGENT_ATTORNEY_NAME,AGENT_ATTORNEY_CITY,AGENT_ATTORNEY_STATE,Employee_Id
46726,Yes,"Shih, Jennifer",San Francisco,CA,54577
46727,Yes,"Wu, Mengying",Richardson,TX,54578
46728,Yes,"ALPHONSO, PETER",RICHARDSON ,TX,54579
46729,N,No Agent,NA,NA,54580
46730,Yes,"Yemm, Richard",Santa Monica,CA,54581
46731,Yes,"Rosoklija, Gorjan",Arlington,VA,54582
46732,Yes,"Decker, Scott",Atlanta,GA,54583
46733,Yes,"Yao, Linan",San Jose,CA,54584
46734,Yes,"Steger, Susan",Addison,TX,54585
46735,Yes,"Feist, Sandra",Minneapolis,MN,54586
46736,N,No Agent,NA,NA,54587
46737,Yes,"Bloniarz, Laura",Richardson,TX,54588
46738,N,No Agent,NA,NA,54589
46739,Yes,"Menendez, Diego ",Richardson,TX,54590
46740,Yes,"Alic, Emina",Troy,MI,54591
46741,Yes,"Wu, Mengying",Richardson,TX,54592
46742,Yes,"Saenz, Roberto",Schaumburg,IL,54593
46743,Yes,"Exner, John",Los Angeles,CA,54594
46744,Yes,"Gupta, Oishika",Chicago,IL,54595
46745,Yes,"Wilson-Keith, Samantha",Livonia,MI,54596
46746,Yes,"Bahn, Sarah",Chicago,IL,54597
46747,Yes,"Vazquez-Azpiri, A James",Palo Alto,CA,54598
46748,Yes,"Akula, Kavitha",DALLAS,TX,54599
46749,Yes,"Davis, Jennifer",Hagatna,GU,54600
46750,N,No Agent,NA,NA,54601
46751,Yes,"Tyrrell, Ana Maria",CHICAGO,IL,54602
46752,N,No Agent,NA,NA,54603
46753,Yes,"Pack, James",Irvine,CA,54604
46754,Yes,"Pyo, Brooke",San Jose,CA,54605
46755,Yes,"Ding, Yayi",Vancouver,No Record,54606
46756,Yes,"Brown, Amanda",Boston,MA,54607
46757,Yes,"PARVATHANENI, D. CHAND",Dallas,TX,54608
46758,Yes,"Jahn, Hannah",Phoenix,AZ,54609
46759,Yes,"VENKIDU, ARUNA",Santa Clara,CA,54610
46760,N,No Agent,NA,NA,54611
46761,N,No Agent,NA,NA,54612
46762,Yes,"Menendez, Diego ",Richardson    ,TX,54613
46763,N,No Agent,NA,NA,54614
46764,Yes,"Bord, Eric",Washington,DC,54615
46765,Yes,"ALPHONSO, PETER",RICHARDSON ,TX,54616
46766,Yes,"Yang, Esq., Michelle",Princeton,NJ,54617
46767,Yes,"Mapa, Angela",San Francisco,CA,54618
46768,N,No Agent,NA,NA,54619
46769,Yes,"NAGAHORI, RANDI",SAN FRANCISCO,CA,54620
46770,N,No Agent,NA,NA,54621
46771,Yes,"SHOLTS, PHILIP",RALEIGH,NC,54622
46772,Yes,"SHARMA, CHANDLER",Piscataway,NJ,54623
46773,N,No Agent,NA,NA,54624
46774,Yes,"Fleischer, Neil",CINCINNATI,OH,54625
46775,Yes,"ALLEN, THOMAS",SOUTH PLAINFIELD,NJ,54626
46776,Yes,"BAHNAN, NADINE",SAN FRANCISCO,CA,54627
46777,Yes,"Nakamura, Anne",San Francisco,CA,54628
46778,N,No Agent,NA,NA,54629
46779,N,No Agent,NA,NA,54630
46780,Yes,"ATASSI, ISHA",NEW YORK,NY,54631
46781,Yes,"Abend Van Dalen, Ricardo",ARLINGTON,VA,54632
46782,Yes,"Schaham Gordon, Gali",San Francisco,CA,54633
46783,N,No Agent,NA,NA,54634
46784,N,No Agent,NA,NA,54635
46785,N,No Agent,NA,NA,54636
46786,Yes,"Nakamura, Anne",San Francisco,CA,54637
46787,Yes,"Georges, Rita",Buffalo,NY,54638
46788,Yes,"Kimbrell, Elaine",Metairie,LA,54639
46789,Yes,"Nesch, Elena",Austin,TX,54640
46790,Yes,"Miguel, Michael Francis",Santa Clara,CA,54641
46791,Yes,"Wilks, David",Buffalo,NY,54642
46792,N,No Agent,NA,NA,54643
46793,N,No Agent,NA,NA,54644
46794,Yes,"Bowman, Luke",Brighton,MI,54645
46795,N,No Agent,NA,NA,54646
46796,Yes,"L'ESPERANCE, JOHN",BOCA RATON,FL,54647
46797,Yes,"Goel, Vic",Reston,VA,54648
46798,N,No Agent,NA,NA,54649
46799,Yes,"FISHER, THEDA",NEW YORK,NY,54650
46800,Yes,"Yost, Peter",Minneapolis,MN,54651
46801,Yes,"Chi, Jessica ",Richardson,TX,54652
46802,Yes,"Anderson, Kimberly",Arlington,VA,54653
46803,Yes,"Jahn, Hannah",Phoenix,AZ,54654
46804,N,No Agent,NA,NA,54655
46805,N,No Agent,NA,NA,54656
46806,Yes,"Trevino, Jaime",Richardson,TX,54657
46807,Yes,"Cheng, Magaly",Boston,MA,54658
46808,Yes,"Wong, Barbara",San Francisco,CA,54659
46809,Yes,"Rosenberg, Hyla",New York,NY,54660
46810,Yes,"DEARING, MELISSA",JACKSONVILLE,FL,54661
46811,N,No Agent,NA,NA,54662
46812,N,No Agent,NA,NA,54663
46813,Yes,"Winarsky, Karen",Atlanta,GA,54664
46814,Yes,"Wang, Jane",Edison,NJ,54665
46815,Yes,"Rapp, Adriane ",Chicago,IL,54666
46816,Yes,"NAGAHORI, RANDI",SAN FRANCISCO,CA,54667
46817,N,No Agent,NA,NA,54668
46818,Yes,"Fogelbach, Frank",San Francisco,CA,54669
46819,Yes,"Sherman, Kyle",Atlanta,GA,54670
46820,N,No Agent,NA,NA,54671
46821,Yes,"Davis, Lauren",Richardson,TX,54672
46822,Yes,"Pelta, Eleanor",Washington,DC,54673
46823,Yes,"Patel,  Divya ",Arlington,VA,54674
46824,Yes,"LAMB, JESSICA",RALEIGH,NC,54675
46825,Yes,"SANJEEVKUMAR, BINDU",NEW YORK,NY,54676
46826,N,No Agent,NA,NA,54677
46827,Yes,"Garabedian, David",Toronto,No Record,54678
46828,Yes,"KHOL, KATHY",SAN FRANCISCO,CA,54679
46829,Yes,"Tenreiro, George",Newark,NJ,54680
46830,Yes,"Oye, Ronald",Richardson,TX,54681
46831,Yes,"Leuleseged, Aiemero",Schaumburg,IL,54682
46832,N,No Agent,NA,NA,54683
46833,Yes,"Morello, Josie",montreal,No Record,54684
46834,Yes,"Malakooti, Nobesh",Toronto,No Record,54685
46835,Yes,"Hussain, Saima",Richardson ,TX,54686
46836,Yes,"Zeng, Hui",New York,NY,54687
46837,Yes,"Garabedian, David",Toronto,No Record,54688
46838,Yes,"Steger, Susan",Addison,TX,54689
46839,Yes,"Wu, Mengying",Richardson,TX,54690
46840,N,No Agent,NA,NA,54691
46841,Yes,"WILLIAMS, STEVEN",DENVER,CO,54692
46842,Yes,"Capers, Marquita",Raleigh,NC,54693
46843,Yes,"Tadmor, Yoav",Newton Center,MA,54694
46844,Yes,"Eichorn, Philip ",Houston ,TX,54695
46845,N,No Agent,NA,NA,54696
46846,Yes,"Gwin, Silvia",Austin,TX,54697
46847,Yes,"Chenhalls, Kelley",Milwaukee,WI,54698
46848,Yes,"JETHMALANI, ANIL",NEW YORK,NY,54699
46849,Yes,"Vasudeva, Amita",San Francisco,CA,54700
46850,Yes,"Gonzalez Valle, Jacqueline",Cerritos,CA,54701
46851,Yes,"Massard, Louis",Chicago,IL,54702
46852,Yes,"Rosoklija, Gorjan",Arlington,VA,54703
46853,N,No Agent,NA,NA,54704
46854,Yes,"Bordeau, Judy",Overland Park,KS,54705
46855,N,No Agent,NA,NA,54706
46856,Yes,"JEWELL, LESLIE",CAMBRIDGE,MA,54707
46857,N,No Agent,NA,NA,54708
46858,Yes,"Susser, Lynn",Memphis,TN,54709
46859,N,No Agent,NA,NA,54710
46860,Yes,"Simovski, Nicole",Troy,MI,54711
46861,N,No Agent,NA,NA,54712
46862,Yes,"Zachary, Alexandra",Chicago,IL,54713
46863,Yes,"Hsieh, Chelsea",Toronto,No Record,54714
46864,Yes,"Lemacks, John",Los Angeles,CA,54715
46865,Yes,"Funke, Julia",Schaumburg,IL,54716
46866,Yes,"Alic, Emina",Troy,MI,54717
46867,Yes,"Quezada, Steven",Richardson,TX,54718
46868,N,No Agent,NA,NA,54719
46869,Yes,"Vasquez-Myers, Melissa",Los Angeles,CA,54720
46870,N,No Agent,NA,NA,54721
46871,Yes,"Chi, Jessica ",Richardson,TX,54722
46872,Yes,"Goel, Vic",Reston,VA,54723
46873,N,No Agent,NA,NA,54724
46874,Yes,"Sanchez Quinones , Alexandra",Chicago ,IL,54725
46875,Yes,"Coughlin, Brian",Framingham,MA,54726
46876,Yes,"Jacob, Katie",Cincinnati,OH,54727
46877,Yes,"Posner, Sanford",Decatur,GA,54728
46878,N,No Agent,NA,NA,54729
46879,N,No Agent,NA,NA,54730
46880,Yes,"Holland, Stephanie",Atlanta,GA,54731
46881,Yes,"Taylor, Zachary",Richardson,TX,54732
46882,Yes,"McCrummen, Roger",N. Kansas City,MO,54733
46883,Yes,"Toft, Elizabeth",Chicago,IL,54734
46884,Yes,"JETHMALANI, ANIL",NEW YORK,NY,54735
46885,Yes,"Roby, Anthony",Birmingham ,MI,54736
46886,Yes,"Nakamura, Anne",San Francisco,CA,54737
46887,N,No Agent,NA,NA,54738
46888,Yes,"Russo, Justin",Atlanta,GA,54739
46889,Yes,"Sim, William",Houston,TX,54740
46890,Yes,"Gammon, Juli",San Francisco,CA,54741
46891,N,No Agent,NA,NA,54742
46892,Yes,"Patel,  Divya ",Arlington,VA,54743
46893,Yes,"Kivuvani, Susan",Richardson,TX,54744
46894,Yes,"Russo, Justin",Atlanta,GA,54745
46895,Yes,"CHOWDHURY, ANINDITA",BETHESDA,MD,54746
46896,N,No Agent,NA,NA,54747
46897,Yes,"Menendez, Diego ",Richardson,TX,54748
46898,N,No Agent,NA,NA,54749
46899,Yes,"Trainor, Clark",Westlake Village,CA,54750
46900,Yes,"Duff, Tanner",ARLINGTON,VA,54751
46901,Yes,"YILDRIM, ONUR",DULUTH,GA,54752
46902,Yes,"Davis, Andrea",Atlanta,GA,54753
46903,Yes,"Oza, Rishi",Cleveland,OH,54754
46904,Yes,"Leuleseged, Aiemero",Schaumburg,IL,54755
46905,Yes,"DWORSKY, ASHLEY",NORTHFIELD,IL,54756
46906,Yes,"Coulange, Cynthia",Chicago,IL,54757
46907,Yes,"Gunn, Matthew",Louisville,KY,54758
46908,Yes,"Menendez, Diego ",Richardson ,TX,54759
46909,Yes,"Nakamura, Anne",San Francisco,CA,54760
46910,N,No Agent,NA,NA,54761
46911,Yes,"Shah, Devang",Rockville,MD,54762
46912,Yes,"Dube, Meredith",Boston,MA,54763
46913,N,No Agent,NA,NA,54764
46914,N,No Agent,NA,NA,54765
46915,N,No Agent,NA,NA,54766
46916,Yes,"Simon, Nicole",Philadelphia,PA,54767
46917,N,No Agent,NA,NA,54768
46918,Yes,"MIRI, Ghizal",HOUSTON,TX,54769
46919,Yes,"Jafar, Aynur ",Arlington,VA,54770
46920,N,No Agent,NA,NA,54771
46921,Yes,"Zhu, Jin",San Jose,CA,54772
46922,Yes,"Stern, Brittany",San Francisco,CA,54773
46923,Yes,"Luk, Florence",Houston,TX,54774
46924,Yes,"Jahn, Hannah",Phoenix,AZ,54775
46925,Yes,"Nachman, David",Ridgewood,NJ,54776
46926,Yes,"Jahn, Hannah",Phoenix,AZ,54777
46927,N,No Agent,NA,NA,54778
46928,Yes,"Goldfarb, Alan",Minneapolis,MN,54779
46929,N,No Agent,NA,NA,54780
46930,Yes,"Russo, Justin",Atlanta,GA,54781
46931,Yes,"SUSHEELAN, PRADEEK",BERKELEY,CA,54782
46932,N,No Agent,NA,NA,54783
46933,Yes,"SUSHEELAN, PRADEEK",BERKELEY,CA,54784
46934,Yes,"Cheung, Wesley",San Francisco,CA,54785
46935,Yes,"Kivuvani, Susan",Richardson,TX,54786
46936,Yes,"Goel, Vic",Reston,VA,54787
46937,Yes,"Chowdhury		, Anindita	",Bethesda	 ,MD,54788
46938,Yes,"Campbell, Jacob",Atlanta,GA,54789
46939,Yes,"Chowdhury		, Anindita	",Bethesda ,MD,54790
46940,Yes,"VELIE, JON",NORMAN,OK,54791
46941,Yes,"Jahn, Hannah",Phoenix,AZ,54792
46942,N,No Agent,NA,NA,54793
46943,Yes,"L'ESPERANCE, JOHN",BOCA RATON,FL,54794
46944,Yes,"Davis, Andrea",Atlanta,GA,54795
46945,Yes,"Curtis, Matthew",New York,NY,54796
46946,Yes,"John, Kimberly",Arlington,VA,54797
46947,Yes,"NAGAHORI, RANDI",SAN FRANCISCO,CA,54798
46948,Yes,"Massard, Louis",Chicago,IL,54799
46949,Yes,"Zhu, Jin",San Jose,CA,54800
46950,Yes,"Roby, Anthony",Birmingham ,MI,54801
46951,Yes,"GANDHI, JESSICA",RICHARDSON,TX,54802
46952,Yes,"CHANG, CLEMENT",EDISON,NJ,54803
46953,Yes,"Harding, Richard",Agoura Hills,CA,54804
46954,Yes,"Taylor, Zachary",Richardson,TX,54805
46955,Yes,"Menendez , Diego ",Richardson,TX,54806
46956,Yes,"Sales-Cengiz, Gina",San Francisco,CA,54807
46957,N,No Agent,NA,NA,54808
46958,Yes,"Schneider , Debra ",Minneapolis ,MN,54809
46959,Yes,"ALPHONSO, PETER",RICHARDSON ,TX,54810
46960,Yes,"ROJAS, ALEXANDER",NEW YORK ,NY,54811
46961,Yes,"CARRASCO, Melissa",KNOXVILLE ,TN,54812
46962,N,No Agent,NA,NA,54813
46963,Yes,"Drennan , Melissa",New York ,NY,54814
46964,Yes,"Cherry, Jacob",Atlanta,GA,54815
46965,N,No Agent,NA,NA,54816
46966,N,No Agent,NA,NA,54817
46967,Yes,"GENC, MUSTAFA",SCHAUMBURG,IL,54818
46968,Yes,"Martinez Millan, Andres",RICHARDSON,TX,54819
46969,N,No Agent,NA,NA,54820
46970,Yes,"BAHNAN, NADINE",SAN FRANCISCO,CA,54821
46971,Yes,"Dalal, Amy",Raleigh,NC,54822
46972,Yes,"Pabian, Keith",Framingham,MA,54823
46973,N,No Agent,NA,NA,54824
46974,N,No Agent,NA,NA,54825
46975,Yes,"Butte, Dagmar",Portland,OR,54826
46976,Yes,"Allison, Susan",Columbus,IN,54827
46977,Yes,"Peck, Amy",Omaha,NE,54828
46978,Yes,"Nakamura, Anne",San Francisco,CA,54829
